Country ISO3;Country Name;Indicator Id;Indicator;Subindicator Type;2015;2017
UKR;Ukraine;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;;4.070580536
UKR;Ukraine;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;;85
UKR;Ukraine;3530;WEF Infrastructure subindex, 1-7 (best);Value;;3.133990925
UKR;Ukraine;3531;WEF Infrastructure subindex, 1-7 (best);Rank;;79
UKR;Ukraine;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;;2.199974508
UKR;Ukraine;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;;88
UKR;Ukraine;3534;WEF Business environment, 1-7 (best);Value;;3.705068127
UKR;Ukraine;3535;WEF Business environment, 1-7 (best);Rank;;124
UKR;Ukraine;3538;WEF Health and hygiene, 1-7 (best);Value;;6.633963973
UKR;Ukraine;3539;WEF Health and hygiene, 1-7 (best);Rank;;8
UKR;Ukraine;3540;WEF Human resources and labour market, 1-7 (best);Value;;4.893371995
UKR;Ukraine;3541;WEF Human resources and labour market, 1-7 (best);Rank;;41
UKR;Ukraine;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;;4.152279522
UKR;Ukraine;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;;81
UKR;Ukraine;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;;4.291572196
UKR;Ukraine;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;;90
UKR;Ukraine;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;;2.939085813
UKR;Ukraine;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;;78
UKR;Ukraine;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;;5.191747326
UKR;Ukraine;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;;45
UKR;Ukraine;3554;WEF Environmental sustainability, 1-7 (best);Value;;3.859916807
UKR;Ukraine;3555;WEF Environmental sustainability, 1-7 (best);Rank;;97
UKR;Ukraine;3556;WEF Air transport infrastructure, 1-7 (best);Value;;2.39878887
UKR;Ukraine;3557;WEF Air transport infrastructure, 1-7 (best);Rank;;79
UKR;Ukraine;3558;WEF Ground and port infrastructure, 1-7 (best);Value;;3.00768641
UKR;Ukraine;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;;81
UKR;Ukraine;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;;3.995497493
UKR;Ukraine;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;;71
UKR;Ukraine;3562;WEF Natural resources pillar, 1-7 (best);Value;;2.264929926
UKR;Ukraine;3563;WEF Natural resources pillar, 1-7 (best);Rank;;115
UKR;Ukraine;3564;WEF Cultural resources and business travel, 1-7 (best);Value;;2.13501909
UKR;Ukraine;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;;51
URY;Uruguay;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.650223395;3.613144235
URY;Uruguay;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;73;77
URY;Uruguay;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.086671263;5.220922932
URY;Uruguay;3527;WEF Enabling environment subindex, 1-7 (best);Rank;51;44
URY;Uruguay;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.275094592;3.978078324
URY;Uruguay;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;51;98
URY;Uruguay;3530;WEF Infrastructure subindex, 1-7 (best);Value;3.140185207;3.077638993
URY;Uruguay;3531;WEF Infrastructure subindex, 1-7 (best);Rank;83;80
URY;Uruguay;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;2.09894252;2.17593669
URY;Uruguay;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;86;90
URY;Uruguay;3534;WEF Business environment, 1-7 (best);Value;4.584515556;4.61832028
URY;Uruguay;3535;WEF Business environment, 1-7 (best);Rank;54;55
URY;Uruguay;3536;WEF Safety and security pillar, 1-7 (best);Value;5.448326055;
URY;Uruguay;3537;WEF Safety and security pillar, 1-7 (best);Rank;60;
URY;Uruguay;3538;WEF Health and hygiene, 1-7 (best);Value;5.960460671;5.971362632
URY;Uruguay;3539;WEF Health and hygiene, 1-7 (best);Rank;45;45
URY;Uruguay;3540;WEF Human resources and labour market, 1-7 (best);Value;4.50012119;4.595126424
URY;Uruguay;3541;WEF Human resources and labour market, 1-7 (best);Rank;69;68
URY;Uruguay;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;4.939932845;5.454402136
URY;Uruguay;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;42;34
URY;Uruguay;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.427502348;5.267632237
URY;Uruguay;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;21;23
URY;Uruguay;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;2.749835168;2.749835168
URY;Uruguay;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;86;90
URY;Uruguay;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.203236801;3.967345089
URY;Uruguay;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;107;123
URY;Uruguay;3554;WEF Environmental sustainability, 1-7 (best);Value;4.71980405;3.927500803
URY;Uruguay;3555;WEF Environmental sustainability, 1-7 (best);Rank;21;90
URY;Uruguay;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.147207442;2.060424188
URY;Uruguay;3557;WEF Air transport infrastructure, 1-7 (best);Rank;100;102
URY;Uruguay;3558;WEF Ground and port infrastructure, 1-7 (best);Value;3.173376663;2.783611036
URY;Uruguay;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;85;93
URY;Uruguay;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;4.099971514;4.388881756
URY;Uruguay;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;76;61
URY;Uruguay;3562;WEF Natural resources pillar, 1-7 (best);Value;2.404651992;2.527872008
URY;Uruguay;3563;WEF Natural resources pillar, 1-7 (best);Rank;103;96
URY;Uruguay;3564;WEF Cultural resources and business travel, 1-7 (best);Value;1.793233047;1.824001372
URY;Uruguay;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;58;63
USA;United States;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;5.11770941;5.121845797
USA;United States;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;4;6
USA;United States;3526;WEF Enabling environment subindex, 1-7 (best);Value;5.468417683;5.568012318
USA;United States;3527;WEF Enabling environment subindex, 1-7 (best);Rank;24;25
USA;United States;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;4.330330214;4.34074231
USA;United States;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;38;58
USA;United States;3530;WEF Infrastructure subindex, 1-7 (best);Value;5.640508444;5.71086916
USA;United States;3531;WEF Infrastructure subindex, 1-7 (best);Rank;3;1
USA;United States;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;5.031581297;4.8677594
USA;United States;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;10;11
USA;United States;3534;WEF Business environment, 1-7 (best);Value;5.2834008;5.44371498
USA;United States;3535;WEF Business environment, 1-7 (best);Rank;19;16
USA;United States;3536;WEF Safety and security pillar, 1-7 (best);Value;5.315433059;
USA;United States;3537;WEF Safety and security pillar, 1-7 (best);Rank;73;
USA;United States;3538;WEF Health and hygiene, 1-7 (best);Value;5.703942682;5.706295624
USA;United States;3539;WEF Health and hygiene, 1-7 (best);Rank;56;56
USA;United States;3540;WEF Human resources and labour market, 1-7 (best);Value;5.27604089;5.489225362
USA;United States;3541;WEF Human resources and labour market, 1-7 (best);Rank;11;13
USA;United States;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;5.763270984;5.968418774
USA;United States;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;14;19
USA;United States;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;5.467510018;5.332264712
USA;United States;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;17;20
USA;United States;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;4.022893746;4.022893746
USA;United States;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;32;38
USA;United States;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.269924755;4.361401436
USA;United States;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;102;106
USA;United States;3554;WEF Environmental sustainability, 1-7 (best);Value;3.560992336;3.646409344
USA;United States;3555;WEF Environmental sustainability, 1-7 (best);Rank;111;115
USA;United States;3556;WEF Air transport infrastructure, 1-7 (best);Value;5.951657357;5.957920328
USA;United States;3557;WEF Air transport infrastructure, 1-7 (best);Rank;2;2
USA;United States;3558;WEF Ground and port infrastructure, 1-7 (best);Value;4.671363422;4.58659706
USA;United States;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;31;26
USA;United States;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;6.298504554;6.588090091
USA;United States;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;7;3
USA;United States;3562;WEF Natural resources pillar, 1-7 (best);Value;5.274677052;4.898347623
USA;United States;3563;WEF Natural resources pillar, 1-7 (best);Rank;3;10
USA;United States;3564;WEF Cultural resources and business travel, 1-7 (best);Value;4.788485542;4.837171178
USA;United States;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;13;13
VEN;Venezuela, RB;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.181679976;3.283043807
VEN;Venezuela, RB;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;110;104
VEN;Venezuela, RB;3526;WEF Enabling environment subindex, 1-7 (best);Value;3.582963685;3.649855261
VEN;Venezuela, RB;3527;WEF Enabling environment subindex, 1-7 (best);Rank;127;124
VEN;Venezuela, RB;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;3.401965751;3.682475179
VEN;Venezuela, RB;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;131;118
VEN;Venezuela, RB;3530;WEF Infrastructure subindex, 1-7 (best);Value;2.432250181;2.394681717
VEN;Venezuela, RB;3531;WEF Infrastructure subindex, 1-7 (best);Rank;117;109
VEN;Venezuela, RB;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;3.309540287;3.405163071
VEN;Venezuela, RB;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;28;31
VEN;Venezuela, RB;3534;WEF Business environment, 1-7 (best);Value;2.357159402;2.428965231
VEN;Venezuela, RB;3535;WEF Business environment, 1-7 (best);Rank;141;136
VEN;Venezuela, RB;3536;WEF Safety and security pillar, 1-7 (best);Value;3.358649707;
VEN;Venezuela, RB;3537;WEF Safety and security pillar, 1-7 (best);Rank;137;
VEN;Venezuela, RB;3538;WEF Health and hygiene, 1-7 (best);Value;5.083529324;5.102907885
VEN;Venezuela, RB;3539;WEF Health and hygiene, 1-7 (best);Rank;81;80
VEN;Venezuela, RB;3540;WEF Human resources and labour market, 1-7 (best);Value;3.65691441;3.943880276
VEN;Venezuela, RB;3541;WEF Human resources and labour market, 1-7 (best);Rank;125;116
VEN;Venezuela, RB;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;3.458565583;3.497701341
VEN;Venezuela, RB;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;94;105
VEN;Venezuela, RB;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;3.359485153;3.396316215
VEN;Venezuela, RB;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;129;123
VEN;Venezuela, RB;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;2.241114493;2.181114493
VEN;Venezuela, RB;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;112;117
VEN;Venezuela, RB;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;4.631540251;5.474426048
VEN;Venezuela, RB;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;71;26
VEN;Venezuela, RB;3554;WEF Environmental sustainability, 1-7 (best);Value;3.375723109;3.678043962
VEN;Venezuela, RB;3555;WEF Environmental sustainability, 1-7 (best);Rank;125;113
VEN;Venezuela, RB;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.13683755;2.047978577
VEN;Venezuela, RB;3557;WEF Air transport infrastructure, 1-7 (best);Rank;101;103
VEN;Venezuela, RB;3558;WEF Ground and port infrastructure, 1-7 (best);Value;2.084239441;2.034506576
VEN;Venezuela, RB;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;139;130
VEN;Venezuela, RB;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;3.075673551;3.101559997
VEN;Venezuela, RB;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;100;99
VEN;Venezuela, RB;3562;WEF Natural resources pillar, 1-7 (best);Value;4.486162185;4.597510347
VEN;Venezuela, RB;3563;WEF Natural resources pillar, 1-7 (best);Rank;15;18
VEN;Venezuela, RB;3564;WEF Cultural resources and business travel, 1-7 (best);Value;2.132918388;2.212815794
VEN;Venezuela, RB;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;47;48
VNM;Vietnam;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;3.602611721;3.784106301
VNM;Vietnam;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;75;67
VNM;Vietnam;3526;WEF Enabling environment subindex, 1-7 (best);Value;4.558973853;4.827210725
VNM;Vietnam;3527;WEF Enabling environment subindex, 1-7 (best);Rank;73;66
VNM;Vietnam;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;3.719243183;3.928650103
VNM;Vietnam;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;112;105
VNM;Vietnam;3530;WEF Infrastructure subindex, 1-7 (best);Value;2.933840244;2.859462325
VNM;Vietnam;3531;WEF Infrastructure subindex, 1-7 (best);Rank;94;91
VNM;Vietnam;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;3.198389604;3.521102051
VNM;Vietnam;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;33;28
VNM;Vietnam;3534;WEF Business environment, 1-7 (best);Value;4.447235523;4.445492842
VNM;Vietnam;3535;WEF Business environment, 1-7 (best);Rank;66;68
VNM;Vietnam;3536;WEF Safety and security pillar, 1-7 (best);Value;5.306441686;
VNM;Vietnam;3537;WEF Safety and security pillar, 1-7 (best);Rank;75;
VNM;Vietnam;3538;WEF Health and hygiene, 1-7 (best);Value;4.990583627;5.04325056
VNM;Vietnam;3539;WEF Health and hygiene, 1-7 (best);Rank;83;82
VNM;Vietnam;3540;WEF Human resources and labour market, 1-7 (best);Value;4.68035826;4.910877162
VNM;Vietnam;3541;WEF Human resources and labour market, 1-7 (best);Rank;55;37
VNM;Vietnam;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;3.370250168;4.18097075
VNM;Vietnam;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;97;80
VNM;Vietnam;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;3.732154436;4.02521581
VNM;Vietnam;3549;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Rank;119;101
VNM;Vietnam;3550;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Value;2.681217389;2.989788817
VNM;Vietnam;3551;WEF International Openness and Travel Facilitation pillar,  1-7 (best);Rank;89;73
VNM;Vietnam;3552;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Value;5.303619649;5.346123133
VNM;Vietnam;3553;WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best);Rank;22;35
VNM;Vietnam;3554;WEF Environmental sustainability, 1-7 (best);Value;3.159981258;3.353472654
VNM;Vietnam;3555;WEF Environmental sustainability, 1-7 (best);Rank;132;129
VNM;Vietnam;3556;WEF Air transport infrastructure, 1-7 (best);Value;2.718226307;2.812432444
VNM;Vietnam;3557;WEF Air transport infrastructure, 1-7 (best);Rank;68;61
VNM;Vietnam;3558;WEF Ground and port infrastructure, 1-7 (best);Value;3.135890962;3.116354095
VNM;Vietnam;3559;WEF Ground and port infrastructure, 1-7 (best);Rank;87;71
VNM;Vietnam;3560;WEF Tourist service infrastructure pillar, 1-7 (best);Value;2.947403462;2.649600437
VNM;Vietnam;3561;WEF Tourist service infrastructure pillar, 1-7 (best);Rank;105;113
VNM;Vietnam;3562;WEF Natural resources pillar, 1-7 (best);Value;3.605102253;4.021370704
VNM;Vietnam;3563;WEF Natural resources pillar, 1-7 (best);Rank;40;34
VNM;Vietnam;3564;WEF Cultural resources and business travel, 1-7 (best);Value;2.791676954;3.020833398
VNM;Vietnam;3565;WEF Cultural resources and business travel, 1-7 (best);Rank;33;30
YEM;Yemen, Rep.;3524;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Value;2.622588424;2.440747303
YEM;Yemen, Rep.;3525;WEF Travel & Tourism Competitiveness Index, 1-7 (best);Rank;138;136
YEM;Yemen, Rep.;3526;WEF Enabling environment subindex, 1-7 (best);Value;3.177941552;3.136497242
YEM;Yemen, Rep.;3527;WEF Enabling environment subindex, 1-7 (best);Rank;140;135
YEM;Yemen, Rep.;3528;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Value;3.264156392;3.115141605
YEM;Yemen, Rep.;3529;WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best);Rank;138;135
YEM;Yemen, Rep.;3530;WEF Infrastructure subindex, 1-7 (best);Value;2.309191058;1.912728351
YEM;Yemen, Rep.;3531;WEF Infrastructure subindex, 1-7 (best);Rank;128;131
YEM;Yemen, Rep.;3532;WEF Natural and cultural resources subindex, 1-7 (best);Value;1.739064694;1.598622014
YEM;Yemen, Rep.;3533;WEF Natural and cultural resources subindex, 1-7 (best);Rank;123;129
YEM;Yemen, Rep.;3534;WEF Business environment, 1-7 (best);Value;3.578913656;3.533442771
YEM;Yemen, Rep.;3535;WEF Business environment, 1-7 (best);Rank;128;128
YEM;Yemen, Rep.;3536;WEF Safety and security pillar, 1-7 (best);Value;2.863627643;
YEM;Yemen, Rep.;3537;WEF Safety and security pillar, 1-7 (best);Rank;139;
YEM;Yemen, Rep.;3538;WEF Health and hygiene, 1-7 (best);Value;3.843803403;3.846061459
YEM;Yemen, Rep.;3539;WEF Health and hygiene, 1-7 (best);Rank;115;110
YEM;Yemen, Rep.;3540;WEF Human resources and labour market, 1-7 (best);Value;3.312299599;3.185986044
YEM;Yemen, Rep.;3541;WEF Human resources and labour market, 1-7 (best);Rank;133;132
YEM;Yemen, Rep.;3546;WEF Travel and Tourism ICT readiness, 1-7 (best);Value;2.291063459;2.315813721
YEM;Yemen, Rep.;3547;WEF Travel and Tourism ICT readiness, 1-7 (best);Rank;128;130
YEM;Yemen, Rep.;3548;WEF Government Prioritization of Travel & Tourism, 1-7 (best);Value;2.801283736;2.44170002
